subject_id,treatment,outcome,prediction,logit_yes,logit_no,prob_yes,date,rct_id,model_family,model_version,model_size,model_id,fine_tuned,ft_base_model,ft_corpus,lora_r,lora_alpha,lora_dropout,lora_target_modules,train_epochs,train_batch_size,train_grad_accum_steps,train_effective_batch_size,train_lr,train_lr_scheduler,train_warmup_ratio,train_max_grad_norm,train_weight_decay,train_optimizer,train_precision,train_max_seq_length,train_seed,infer_precision,infer_batch_size,infer_max_seq_length,infer_temperature,infer_max_tokens
2108,High Cash,Yes,No,-5.84375,-0.2048710648571008,0.003544247266790152,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2110,Low Cash,Yes,[,-4.03125,-0.54296875,0.029647510146313602,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2113,Low Cash,Yes,[,-6.21875,-0.47633730640396915,0.003196769266320406,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2114,Low Cash,Yes,No,-6.28125,-0.5273437500000001,0.0031603528150713385,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2115,Low Cash,Yes,No,-4.0625,-0.19921874999999997,0.020567095346428456,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2117,Low Cash,Yes,No,-5.5625,-0.31817878090370677,0.005249697909474832,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2120,Placebo,No,[,-4.28125,-0.26757812,0.017746312233424894,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2121,Placebo,Yes,No,-5.34375,-0.35742188,0.0067843580962245,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2122,High Cash,Yes,No,-4.03125,-0.2714843800000001,0.022759155766724635,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2128,Low Cash,No,No,-5.90625,-0.5273437500000001,0.00459168367777983,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2129,Low Cash,Yes,[,-6.21875,-0.4763637647198451,0.0031968535781733156,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2130,Low Cash,Yes,No,-4.625,-0.36132812000000003,0.013875308978281528,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2131,Placebo,Yes,No,-1.5859375,-0.5820312499999999,0.26817409954510407,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2133,Low Cash,Yes,Yes,-4.4375,-0.44335938000000014,0.018089995293806935,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2135,Low Cash,No,-No,-4.75,-0.48632812,0.01387530897828153,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2137,Low Cash,No,No,-4.78125,-0.16992188000000005,0.009840805940978843,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2142,Placebo,No,No,-2.75,-0.49804687999999997,0.09518112587972755,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2143,Placebo,No,No,-2.109375,-0.4824218800000001,0.1642481808715226,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2150,Placebo,No,No,-2.90625,-0.53515625,0.08540366800216244,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2154,Placebo,No,No,-1.6875,-0.4355468800000001,0.22236222752388535,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2155,Placebo,No,Yes,-1.53125,-0.53125,0.26894142136999516,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2161,Placebo,No,No,-2.359375,-0.73828125,0.16505408392910764,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2163,High Cash,No,[,-4.96875,-0.5859375,0.012336100420869755,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2168,High Cash,No,No,-4.65625,-0.17187499999999994,0.011158031248084033,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2171,Placebo,No,No,-4.625,-0.36328125,0.013902058625059313,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2179,High Cash,No,[,-5.40625,-0.53125,0.007577241267860809,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2180,High Cash,No,[,-6.90625,-0.90234375,0.0024630070555115235,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2181,Placebo,No,No,-2.40625,-0.27929687999999997,0.10650458949304585,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2182,High Cash,No,[,-6.40625,-0.5273437500000001,0.002790037654330648,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2187,High Cash,No,No,-4.8125,-0.19042969,0.009736683668114109,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2191,Low Cash,No,[,-4.53125,-0.4003906199999999,0.01581493230461616,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2200,CDC Health,No,No,-5.90625,-0.16503906,0.0032006010013798667,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2205,CDC Health,No,No,-5.25,-0.12109374999999994,0.005888159475804548,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2209,Placebo,Yes,Yes,-1.9453125,-0.44140624999999994,0.1818436430556475,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2211,Placebo,Yes,Yes,-2.0,-0.49804687999999997,0.18213440355099134,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2213,Placebo,Yes,No,-1.921875,-0.5507812499999999,0.20244319214007214,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2214,Placebo,Yes,No,-2.21875,-0.59375,0.16451646289656316,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2220,High Cash,No,No,-4.34375,-0.09264624511983136,0.014048330758877106,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2224,High Cash,No,No,-4.21875,-0.3300781199999999,0.020061802342131146,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2225,High Cash,No,No,-3.96875,-0.22265624999999994,0.023065226516949835,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2226,High Cash,No,No,-4.75,-0.35937500000000006,0.012241275291807163,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2227,High Cash,No,No,-5.34375,-0.2311547498579269,0.00598440932262317,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2228,High Cash,No,No,-6.28125,-0.2849319342521365,0.002481721338022122,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2229,High Cash,No,[,-4.0625,-0.1980607069964277,0.02054378057107563,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2230,High Cash,No,No,-4.03125,-0.27343749999999994,0.02280263596800613,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2233,High Cash,No,No,-5.59375,-0.20584743257545762,0.004550747829336442,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2234,High Cash,No,[,-5.125,-0.25976562,0.007651031293756051,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2239,High Cash,No,No,-5.75,-0.25552200291726235,0.004092582960475367,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2240,High Cash,No,[,-5.15625,-0.28906250000000006,0.007636216494667212,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2243,High Cash,No,[,-5.59375,-0.4785156199999999,0.0059687306553607876,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2246,Placebo,No,No,-4.75,-0.36132812000000003,0.012264913810427807,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2247,Low Cash,No,No,-5.28125,-0.14820150041280508,0.005863962422730995,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2249,Low Cash,No,[,-6.0,-0.25585938,0.003191267866541581,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2252,Low Cash,No,No,-6.46875,-0.35156250000000006,0.0021997980436915168,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2256,Low Cash,No,No,-5.78125,-0.39035966242420034,0.004537233131157463,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2260,Placebo,No,No,-5.71875,-0.23046875000000006,0.004117917643959035,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2262,Placebo,No,No,-5.40625,-0.2888073260503015,0.0059556428993046365,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2263,Placebo,No,[,-5.78125,-0.39257812000000003,0.004547264141730934,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2264,Placebo,No,No,-3.9375,-0.18261718999999996,0.02286800864724093,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2266,Placebo,No,Yes,-2.328125,-0.45507812,0.13318956660771555,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2267,Placebo,No,No,-4.1875,-0.29882812,0.02006180234213115,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2269,Placebo,Yes,No,-2.375,-0.6249999999999999,0.14804719803168948,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2272,Placebo,No,No,-3.953125,-0.20507811999999995,0.02302125717747607,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2273,Placebo,No,No,-1.7578125,-0.5078125,0.22270013882530887,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2274,Placebo,No,No,-2.140625,-0.76171875,0.20118471823927994,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2275,Placebo,No,No,-1.6875,-0.6835937500000001,0.2681740995451041,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2278,Placebo,Yes,No,-5.75,-0.25742946302179354,0.004100364809374035,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2280,High Cash,No,[,-4.15625,-0.6523437499999999,0.02920129024578128,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2281,High Cash,No,No,-4.78125,-0.2910156199999999,0.011093566437187138,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2282,High Cash,No,No,-4.15625,-0.40429687999999997,0.022933564344421797,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2284,High Cash,No,[,-4.40625,-0.26757812,0.015693791003492902,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2285,Placebo,No,[,-2.9375,-0.81640625,0.10706346207954626,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2286,High Cash,No,No,-4.5625,-0.17285155999999996,0.012253088921437791,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2289,High Cash,No,No,-5.40625,-0.28693433686747577,0.005944564733214706,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2293,Placebo,Yes,Actually,-3.0625,-0.3046875,0.0596469429451214,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2294,High Cash,Yes,[,-4.9375,-0.32421875000000006,0.009821792919693042,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2295,High Cash,Yes,[,-5.03125,-0.64453125,0.012288597529701979,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2300,Placebo,Yes,No,-3.875,-0.37499999999999994,0.02931223075135632,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2303,Low Cash,No,No,-4.3125,-0.19433594000000004,0.016013752130213204,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2312,Placebo,No,[,-2.21875,-0.46679687999999997,0.14780102182066826,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2313,Placebo,No,[,-1.6875,-0.4355468800000001,0.22236222752388535,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2315,High Cash,Yes,No,-6.09375,-0.5778596624242004,0.004006230061825693,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2316,High Cash,Yes,[,-5.03125,-0.6406250000000001,0.012241275291807165,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2317,High Cash,Yes,No,-4.75,-0.23632811999999995,0.010839369772434307,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2318,High Cash,Yes,[,-4.75,-0.26171874999999994,0.011115013721477565,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2319,High Cash,No,[,-5.4375,-0.4355468800000001,0.006679878974282582,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2320,High Cash,No,[,-4.9375,-0.32226562000000003,0.009802816269014749,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2321,High Cash,Yes,[,-5.1875,-0.43749999999999994,0.008577485413711984,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2324,High Cash,Yes,[,-5.09375,-0.5859375,0.010902373729285245,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2326,Low Cash,Yes,No,-5.6875,-0.3183593800000001,0.004636535101004539,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2327,Low Cash,No,No,-5.15625,-0.28906250000000006,0.007636216494667212,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2329,Low Cash,Yes,No,-4.5,-0.13964844000000004,0.012612781706488397,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2331,Low Cash,No,No,-4.78125,-0.2910156199999999,0.011093566437187138,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2332,Placebo,No,No,-2.421875,-0.29882812,0.10687688438783181,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2333,Low Cash,Yes,No,-4.875,-0.26171874999999994,0.009821792919693042,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
2334,Low Cash,No,Yes,-5.34375,-0.48046875,0.0076658746886459446,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo-9580a8fd,False,,,,,,,,,,,,,,,,,,,,bf16,32,2048,1.0,1
